rows,width,workload,reference_route,before_result_rows,after_result_rows,delta_result_rows,before_result_columns,after_result_columns,delta_result_columns,before_median_ms,after_median_ms,delta_median_ms,before_gc_count,after_gc_count,delta_gc_count,before_bench_allocated_bytes,after_bench_allocated_bytes,delta_bench_allocated_bytes,before_first_r_allocated_bytes,after_first_r_allocated_bytes,delta_first_r_allocated_bytes,before_first_r_largest_allocation_bytes,after_first_r_largest_allocation_bytes,delta_first_r_largest_allocation_bytes,before_first_owned_capture,after_first_owned_capture,delta_first_owned_capture,before_first_compact_copy,after_first_compact_copy,delta_first_compact_copy,before_first_staged_new,after_first_staged_new,delta_first_staged_new,before_first_old_journal,after_first_old_journal,delta_first_old_journal,before_first_native_scratch_allocated,after_first_native_scratch_allocated,delta_first_native_scratch_allocated,before_first_mutation_target_copy,after_first_mutation_target_copy,delta_first_mutation_target_copy,before_first_validation_scan_calls,after_first_validation_scan_calls,delta_first_validation_scan_calls,before_first_validation_scanned_values,after_first_validation_scanned_values,delta_first_validation_scanned_values,before_warm_r_allocated_bytes,after_warm_r_allocated_bytes,delta_warm_r_allocated_bytes,before_warm_r_largest_allocation_bytes,after_warm_r_largest_allocation_bytes,delta_warm_r_largest_allocation_bytes,before_warm_owned_capture,after_warm_owned_capture,delta_warm_owned_capture,before_warm_compact_copy,after_warm_compact_copy,delta_warm_compact_copy,before_warm_staged_new,after_warm_staged_new,delta_warm_staged_new,before_warm_old_journal,after_warm_old_journal,delta_warm_old_journal,before_warm_native_scratch_allocated,after_warm_native_scratch_allocated,delta_warm_native_scratch_allocated,before_warm_mutation_target_copy,after_warm_mutation_target_copy,delta_warm_mutation_target_copy,before_warm_validation_scan_calls,after_warm_validation_scan_calls,delta_warm_validation_scan_calls,before_warm_validation_scanned_values,after_warm_validation_scanned_values,delta_warm_validation_scanned_values,median_ratio,investigation_flag
100000,16,grouped_left,predecessor_safe_reference,100000.0,100000.0,0.0,34.0,34.0,0.0,71.640448004473,62.5109370157588,-9.129510988714202,4.0,1.0,-3.0,54769464.0,55570536.0,801072.0,54769464.0,55570536.0,801072.0,1600048.0,1600048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54769464.0,55570536.0,801072.0,1600048.0,1600048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725648534729405,False
1000000,16,grouped_left,predecessor_safe_reference,1000000.0,1000000.0,0.0,34.0,34.0,0.0,698.91002602526,622.830836015055,-76.07919001020502,20.0,21.0,1.0,547369208.0,555370280.0,8001072.0,547369208.0,555370280.0,8001072.0,16000048.0,16000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547369208.0,555370280.0,8001072.0,16000048.0,16000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911459455763261,False
1000000,16,grouped_left,public,1000000.0,1000000.0,0.0,34.0,34.0,0.0,698.029100021813,622.830836015055,-75.198264006758,19.0,21.0,2.0,547368504.0,555370280.0,8001776.0,547368504.0,555370280.0,8001776.0,16000048.0,16000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547368504.0,555370280.0,8001776.0,16000048.0,16000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922705887126939,False
25000,8,cross_four,public,100000.0,100000.0,0.0,17.0,17.0,0.0,7.80594901880249,4.64361897320487,-3.1623300455976207,0.0,0.0,0.0,11685752.0,13288112.0,1602360.0,11715800.0,13302888.0,1587088.0,800048.0,800048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11685752.0,13288112.0,1602360.0,800048.0,800048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948820523961411,False
25000,8,cross_four,predecessor_safe_reference,100000.0,100000.0,0.0,17.0,17.0,0.0,7.69779100664891,4.64361897320487,-3.0541720334440408,0.0,0.0,0.0,11685568.0,13288112.0,1602544.0,11685568.0,13302888.0,1617320.0,800048.0,800048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11685568.0,13288112.0,1602544.0,800048.0,800048.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60324045809947,False
250000,8,cross_four,predecessor_safe_reference,1000000.0,1000000.0,0.0,17.0,17.0,0.0,97.2629060270265,47.8078040177934,-49.4551020092331,12.0,13.0,1.0,116085568.0,132088112.0,16002544.0,116085568.0,132088112.0,16002544.0,8000048.0,8000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116085568.0,132088112.0,16002544.0,8000048.0,8000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915317254093664,False
250000,8,cross_four,public,1000000.0,1000000.0,0.0,17.0,17.0,0.0,97.4448640190531,47.8078040177934,-49.6370600012597,14.0,13.0,-1.0,116085752.0,132088112.0,16002360.0,116085752.0,132088112.0,16002360.0,8000048.0,8000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116085752.0,132088112.0,16002360.0,8000048.0,8000048.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906138922667662,False
25000,16,cross_four,public,100000.0,100000.0,0.0,33.0,33.0,0.0,14.4208479905501,7.88930201088078,-6.531545979669321,1.0,0.0,-1.0,22096128.0,23700224.0,1604096.0,22096128.0,23700224.0,1604096.0,800048.0,800048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22096128.0,23700224.0,1604096.0,800048.0,800048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470761508650943,False
25000,16,cross_four,predecessor_safe_reference,100000.0,100000.0,0.0,33.0,33.0,0.0,14.5578289811965,7.88930201088078,-6.668526970315721,4.0,0.0,-4.0,22095144.0,23700224.0,1605080.0,22095144.0,23700224.0,1605080.0,800048.0,800048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22095144.0,23700224.0,1605080.0,800048.0,800048.0,0.0,1600000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5419284716883905,False
250000,16,cross_four,predecessor_safe_reference,1000000.0,1000000.0,0.0,33.0,33.0,0.0,170.378328999504,105.013341002632,-65.36498799687199,14.0,19.0,5.0,220095144.0,236100224.0,16005080.0,220095144.0,236100224.0,16005080.0,8000048.0,8000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220095144.0,236100224.0,16005080.0,8000048.0,8000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616353861546193,False
250000,16,cross_four,public,1000000.0,1000000.0,0.0,33.0,33.0,0.0,169.344104011543,105.013341002632,-64.330763008911,15.0,19.0,4.0,220096128.0,236100224.0,16004096.0,220096128.0,236100224.0,16004096.0,8000048.0,8000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220096128.0,236100224.0,16004096.0,8000048.0,8000048.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201180821475425,False
1024,8,nest_double,public,1024.0,1024.0,0.0,10.0,10.0,0.0,542.270140984328,472.80129903811,-69.46884194621799,82.0,60.0,-22.0,165868960.0,166115744.0,246784.0,166077944.0,166210128.0,132184.0,40128.0,40128.0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165868960.0,166115744.0,246784.0,40128.0,40128.0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8718925555810279,False
1024,8,nest_double,predecessor_safe_reference,1024.0,1024.0,0.0,10.0,10.0,0.0,559.220894036116,472.80129903811,-86.41959499800595,82.0,60.0,-22.0,165868960.0,166115744.0,246784.0,165868960.0,166210128.0,341168.0,40128.0,40128.0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165868960.0,166115744.0,246784.0,40128.0,40128.0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8454642952013436,False
4096,8,nest_double,predecessor_safe_reference,4096.0,4096.0,0.0,10.0,10.0,0.0,2333.70081201429,1934.42153302021,-399.27927899407996,547.0,388.0,-159.0,663170560.0,664154624.0,984064.0,663170560.0,664154624.0,984064.0,131120.0,131120.0,0.0,32768.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663170560.0,664154624.0,984064.0,131120.0,131120.0,0.0,32768.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289072545467173,False
4096,8,nest_double,public,4096.0,4096.0,0.0,10.0,10.0,0.0,2350.38674599491,1934.42153302021,-415.9652129747001,584.0,388.0,-196.0,663170560.0,664154624.0,984064.0,663170560.0,664154624.0,984064.0,131120.0,131120.0,0.0,32768.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663170560.0,664154624.0,984064.0,131120.0,131120.0,0.0,32768.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230226520450261,False
1024,16,nest_double,public,1024.0,1024.0,0.0,18.0,18.0,0.0,780.88661498623,701.881829008926,-79.00478597730398,149.0,97.0,-52.0,167021040.0,168217592.0,1196552.0,167021040.0,168217592.0,1196552.0,40192.0,40192.0,0.0,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167021040.0,168217592.0,1196552.0,40192.0,40192.0,0.0,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988268149804346,False
1024,16,nest_double,predecessor_safe_reference,1024.0,1024.0,0.0,18.0,18.0,0.0,798.147164023248,701.881829008926,-96.26533501432198,126.0,97.0,-29.0,167020176.0,168217592.0,1197416.0,167020176.0,168217592.0,1197416.0,40192.0,40192.0,0.0,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167020176.0,168217592.0,1197416.0,40192.0,40192.0,0.0,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793889907105928,False
4096,16,nest_double,predecessor_safe_reference,4096.0,4096.0,0.0,18.0,18.0,0.0,3517.52956403652,2460.39306698367,-1057.1364970528498,446.0,238.0,-208.0,667737840.0,672523352.0,4785512.0,667737840.0,672523352.0,4785512.0,131120.0,131120.0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667737840.0,672523352.0,4785512.0,131120.0,131120.0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994662083693366,False
4096,16,nest_double,public,4096.0,4096.0,0.0,18.0,18.0,0.0,3631.45974898362,2460.39306698367,-1171.06668199995,647.0,238.0,-409.0,667738704.0,672523352.0,4784648.0,667738704.0,672523352.0,4784648.0,131120.0,131120.0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667738704.0,672523352.0,4784648.0,131120.0,131120.0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6775217783075496,False
